iter	Passed	Remaining
3125	13666	423535
3126	13670	423514
3127	13674	423504
3128	13679	423503
3129	13683	423488
3130	13687	423469
3131	13691	423460
3132	13696	423460
3133	13700	423448
3134	13704	423433
3135	13708	423422
3136	13713	423427
3137	13717	423411
3138	13721	423394
3139	13725	423395
3140	13729	423379
3141	13733	423366
3142	13737	423340
3143	13741	423340
3144	13745	423322
3145	13749	423311
3146	13753	423289
3147	13758	423281
3148	13762	423266
3149	13765	423244
3150	13769	423224
3151	13774	423231
3152	13778	423228
3153	13783	423221
3154	13787	423215
3155	13791	423213
3156	13795	423193
3157	13799	423179
3158	13803	423162
3159	13808	423165
3160	13812	423155
3161	13817	423156
3162	13820	423137
3163	13825	423133
3164	13829	423123
3165	13833	423117
3166	13838	423112
3167	13842	423096
3168	13846	423076
3169	13849	423053
3170	13854	423045
3171	13858	423033
3172	13862	423017
3173	13866	423003
3174	13870	422994
3175	13874	422983
3176	13878	422972
3177	13882	422956
3178	13886	422935
3179	13890	422920
3180	13894	422907
3181	13898	422888
3182	13902	422874
3183	13907	422871
3184	13911	422869
3185	13915	422853
3186	13919	422842
3187	13924	422850
3188	13929	422866
3189	13934	422882
3190	13939	422894
3191	13943	422894
3192	13947	422881
3193	13952	422886
3194	13957	422888
3195	13962	422904
3196	13966	422906
3197	13971	422921
3198	13976	422922
3199	13980	422923
3200	13985	422926
3201	13989	422920
3202	13994	422914
3203	13998	422904
3204	14004	422939
3205	14008	422924
3206	14011	422903
3207	14015	422876
3208	14019	422873
3209	14024	422871
3210	14028	422856
3211	14032	422850
3212	14036	422844
3213	14040	422825
3214	14044	422803
3215	14048	422792
3216	14053	422785
3217	14057	422777
3218	14061	422756
3219	14065	422755
3220	14069	422745
3221	14073	422728
3222	14077	422718
3223	14082	422727
3224	14086	422718
3225	14090	422697
3226	14094	422674
3227	14099	422682
3228	14103	422677
3229	14107	422671
3230	14111	422655
3231	14116	422661
3232	14121	422660
3233	14125	422645
3234	14129	422635
3235	14133	422618
3236	14137	422602
3237	14141	422581
3238	14145	422576
3239	14150	422579
3240	14153	422557
3241	14158	422549
3242	14162	422548
3243	14166	422542
3244	14170	422528
3245	14175	422521
3246	14179	422514
3247	14183	422509
3248	14188	422506
3249	14192	422498
3250	14196	422492
3251	14200	422477
3252	14204	422467
3253	14208	422452
3254	14213	422456
3255	14217	422437
3256	14221	422420
3257	14225	422407
3258	14230	422408
3259	14234	422408
3260	14238	422395
3261	14242	422387
3262	14247	422378
3263	14251	422365
3264	14255	422348
3265	14259	422340
3266	14263	422331
3267	14267	422311
3268	14271	422294
3269	14275	422272
3270	14279	422270
3271	14283	422248
3272	14287	422228
3273	14291	422220
3274	14295	422222
3275	14300	422215
3276	14304	422200
3277	14308	422203
3278	14313	422208
3279	14317	422201
3280	14321	422190
3281	14326	422194
3282	14331	422194
3283	14335	422181
3284	14339	422168
3285	14343	422166
3286	14347	422146
3287	14351	422128
3288	14355	422121
3289	14360	422118
3290	14364	422103
3291	14367	422077
3292	14371	422056
3293	14375	422044
3294	14379	422029
3295	14383	422015
3296	14387	422003
3297	14392	422006
3298	14396	421994
3299	14400	421976
3300	14404	421969
3301	14409	421972
3302	14413	421952
3303	14417	421936
3304	14421	421932
3305	14426	421932
3306	14430	421922
3307	14434	421911
3308	14438	421902
3309	14442	421899
3310	14446	421877
3311	14450	421863
3312	14454	421848
3313	14458	421835
3314	14462	421820
3315	14466	421808
3316	14471	421804
3317	14475	421798
3318	14479	421792
3319	14483	421778
3320	14488	421779
3321	14492	421773
3322	14496	421761
3323	14501	421754
3324	14506	421766
3325	14510	421751
3326	14513	421734
3327	14518	421720
3328	14522	421713
3329	14526	421704
3330	14530	421687
3331	14534	421668
3332	14538	421662
3333	14542	421658
3334	14547	421646
3335	14550	421624
3336	14555	421615
3337	14558	421596
3338	14562	421580
3339	14566	421566
3340	14571	421557
3341	14575	421548
3342	14579	421536
3343	14583	421526
3344	14587	421516
3345	14591	421500
3346	14595	421487
3347	14600	421482
3348	14604	421472
3349	14608	421461
3350	14612	421442
3351	14616	421435
3352	14620	421426
3353	14624	421410
3354	14628	421399
3355	14633	421406
3356	14639	421447
3357	14644	421466
3358	14649	421474
3359	14654	421484
3360	14659	421494
3361	14663	421486
3362	14668	421493
3363	14673	421504
3364	14677	421498
3365	14682	421505
3366	14686	421513
3367	14691	421522
3368	14696	421528
3369	14701	421537
3370	14705	421540
3371	14710	421541
3372	14714	421542
3373	14719	421553
3374	14724	421562
3375	14729	421563
3376	14734	421577
3377	14738	421575
3378	14742	421567
3379	14747	421576
3380	14752	421589
3381	14757	421598
3382	14762	421624
3383	14767	421638
3384	14772	421638
3385	14777	421650
3386	14782	421655
3387	14786	421648
3388	14790	421649
3389	14795	421656
3390	14800	421666
3391	14805	421665
3392	14810	421682
3393	14815	421691
3394	14819	421693
3395	14824	421693
3396	14829	421713
3397	14834	421718
3398	14838	421716
3399	14843	421722
3400	14848	421730
3401	14852	421732
3402	14856	421728
3403	14861	421733
3404	14865	421712
3405	14869	421698
3406	14873	421682
3407	14878	421701
3408	14883	421697
3409	14887	421684
3410	14891	421687
3411	14896	421707
3412	14901	421716
3413	14906	421716
3414	14911	421728
3415	14915	421723
3416	14919	421712
3417	14924	421712
3418	14929	421725
3419	14934	421735
3420	14938	421736
3421	14943	421741
3422	14948	421757
3423	14952	421750
3424	14957	421748
3425	14961	421752
3426	14966	421743
3427	14970	421742
3428	14975	421743
3429	14979	421741
3430	14983	421723
3431	14987	421722
3432	14992	421721
3433	14996	421710
3434	15000	421699
3435	15004	421693
3436	15008	421673
3437	15012	421656
3438	15016	421640
3439	15020	421632
3440	15024	421620
3441	15029	421610
3442	15033	421597
3443	15037	421578
3444	15041	421576
3445	15045	421557
3446	15049	421547
3447	15053	421544
3448	15058	421558
3449	15063	421547
3450	15067	421540
3451	15071	421540
3452	15075	421523
3453	15079	421511
3454	15084	421501
3455	15088	421506
3456	15092	421492
3457	15096	421479
3458	15101	421475
3459	15105	421471
3460	15109	421453
3461	15113	421438
3462	15117	421424
3463	15121	421423
3464	15126	421411
3465	15130	421398
3466	15134	421389
3467	15138	421380
3468	15142	421362
3469	15146	421342
3470	15150	421338
3471	15155	421342
3472	15159	421336
3473	15163	421323
3474	15168	421323
3475	15172	421313
3476	15176	421300
3477	15180	421289
3478	15184	421289
3479	15189	421281
3480	15193	421262
3481	15197	421249
3482	15201	421256
3483	15206	421252
3484	15210	421248
3485	15214	421240
3486	15219	421239
3487	15223	421221
3488	15227	421211
3489	15231	421201
3490	15235	421191
3491	15239	421173
3492	15243	421152
3493	15247	421137
3494	15251	421133
3495	15255	421122
3496	15259	421102
3497	15263	421093
3498	15268	421097
3499	15273	421101
3500	15277	421093
3501	15281	421082
3502	15285	421075
3503	15289	421058
3504	15293	421044
3505	15297	421033
3506	15301	421022
3507	15305	421003
3508	15309	420986
3509	15313	420978
3510	15317	420965
3511	15321	420947
3512	15325	420929
3513	15329	420924
3514	15334	420912
3515	15338	420899
3516	15341	420880
3517	15346	420874
3518	15350	420858
3519	15354	420850
3520	15358	420844
3521	15363	420848
3522	15367	420842
3523	15371	420824
3524	15375	420811
3525	15380	420817
3526	15384	420801
3527	15388	420789
3528	15392	420777
3529	15396	420760
3530	15400	420737
3531	15404	420725
3532	15407	420708
3533	15412	420710
3534	15416	420704
3535	15420	420688
3536	15424	420677
3537	15429	420675
3538	15433	420665
3539	15437	420657
3540	15442	420649
3541	15446	420652
3542	15450	420641
3543	15455	420639
3544	15459	420641
3545	15464	420639
3546	15468	420624
3547	15472	420613
3548	15476	420608
3549	15481	420617
3550	15485	420609
3551	15489	420587
3552	15493	420573
3553	15497	420561
3554	15501	420545
3555	15505	420529
3556	15509	420523
3557	15513	420508
3558	15517	420496
3559	15521	420476
3560	15525	420470
3561	15529	420457
3562	15533	420439
3563	15537	420418
3564	15541	420410
3565	15545	420394
3566	15549	420378
3567	15553	420375
3568	15558	420376
3569	15562	420362
3570	15566	420355
3571	15570	420340
3572	15575	420342
3573	15579	420337
3574	15583	420329
3575	15588	420321
3576	15592	420307
3577	15596	420294
3578	15600	420278
3579	15604	420263
3580	15608	420256
3581	15612	420239
3582	15616	420230
3583	15620	420226
3584	15624	420215
3585	15628	420195
3586	15632	420182
3587	15636	420166
3588	15640	420156
3589	15644	420146
3590	15648	420133
3591	15652	420119
3592	15657	420123
3593	15661	420104
3594	15665	420086
3595	15669	420083
3596	15674	420084
3597	15678	420072
3598	15682	420064
3599	15686	420060
3600	15691	420057
3601	15695	420040
3602	15699	420025
3603	15703	420024
3604	15708	420021
3605	15711	420003
3606	15715	419987
3607	15719	419976
3608	15723	419960
3609	15727	419940
3610	15731	419925
3611	15735	419911
3612	15739	419901
3613	15743	419894
3614	15747	419879
3615	15752	419867
3616	15756	419858
3617	15760	419842
3618	15764	419831
3619	15768	419825
3620	15772	419816
3621	15776	419802
3622	15780	419789
3623	15785	419792
3624	15789	419787
3625	15793	419777
3626	15797	419764
3627	15802	419769
3628	15806	419754
3629	15810	419731
3630	15813	419712
3631	15818	419711
3632	15822	419694
3633	15826	419684
3634	15830	419667
3635	15834	419661
3636	15838	419647
3637	15842	419636
3638	15847	419632
3639	15851	419632
3640	15855	419626
3641	15859	419610
3642	15864	419602
3643	15869	419618
3644	15873	419615
3645	15878	419621
3646	15883	419632
3647	15887	419627
3648	15891	419621
3649	15896	419618
3650	15901	419637
3651	15906	419642
3652	15910	419637
3653	15915	419651
3654	15920	419651
3655	15924	419653
3656	15929	419657
3657	15934	419670
3658	15938	419669
3659	15943	419660
3660	15947	419655
3661	15951	419645
3662	15955	419628
3663	15959	419614
3664	15963	419612
3665	15968	419605
3666	15972	419597
3667	15976	419590
3668	15980	419580
3669	15984	419568
3670	15988	419556
3671	15993	419548
3672	15997	419545
3673	16001	419538
3674	16005	419529
3675	16009	419512
3676	16014	419509
3677	16018	419497
3678	16022	419479
3679	16026	419468
3680	16030	419465
3681	16034	419454
3682	16038	419442
3683	16043	419438
3684	16047	419429
3685	16051	419411
3686	16055	419407
3687	16060	419407
3688	16064	419395
3689	16068	419380
3690	16072	419366
3691	16076	419354
3692	16080	419354
3693	16084	419348
3694	16088	419330
3695	16093	419330
3696	16097	419335
3697	16101	419320
3698	16105	419303
3699	16110	419308
3700	16114	419297
3701	16118	419286
3702	16122	419274
3703	16127	419276
3704	16131	419264
3705	16135	419257
3706	16140	419254
3707	16144	419247
3708	16148	419241
3709	16152	419220
3710	16156	419212
3711	16161	419211
3712	16164	419191
3713	16168	419174
3714	16172	419166
3715	16176	419153
3716	16180	419136
3717	16184	419118
3718	16188	419108
3719	16193	419107
3720	16197	419093
3721	16201	419076
3722	16205	419068
3723	16209	419068
3724	16214	419062
3725	16218	419049
3726	16222	419047
3727	16226	419037
3728	16230	419031
3729	16235	419023
3730	16240	419032
3731	16244	419020
3732	16247	419003
3733	16251	418981
3734	16256	418986
3735	16260	418975
3736	16264	418958
3737	16268	418941
3738	16272	418933
3739	16276	418919
3740	16279	418895
3741	16283	418883
3742	16288	418876
3743	16292	418864
3744	16296	418844
3745	16299	418829
3746	16304	418821
3747	16308	418817
3748	16312	418808
3749	16316	418800
3750	16321	418809
3751	16325	418797
3752	16330	418789
3753	16334	418776
3754	16338	418777
3755	16342	418759
3756	16346	418752
3757	16350	418731
3758	16354	418730
3759	16358	418713
3760	16362	418696
3761	16366	418684
3762	16370	418676
3763	16374	418658
3764	16378	418642
3765	16382	418631
3766	16387	418629
3767	16391	418615
3768	16394	418593
3769	16398	418581
3770	16403	418576
3771	16406	418559
3772	16411	418548
3773	16415	418537
3774	16419	418531
3775	16423	418527
3776	16427	418513
3777	16432	418507
3778	16436	418503
3779	16440	418483
3780	16444	418472
3781	16448	418465
3782	16452	418461
3783	16456	418449
3784	16460	418437
3785	16465	418437
3786	16469	418424
3787	16473	418409
3788	16477	418398
3789	16481	418396
3790	16486	418386
3791	16489	418371
3792	16493	418355
3793	16497	418345
3794	16502	418334
3795	16505	418319
3796	16509	418300
3797	16513	418293
3798	16518	418298
3799	16523	418294
3800	16526	418274
3801	16530	418263
3802	16534	418249
3803	16539	418242
3804	16543	418230
3805	16547	418233
3806	16551	418225
3807	16556	418218
3808	16560	418209
3809	16564	418202
3810	16568	418184
3811	16572	418171
3812	16576	418161
3813	16581	418161
3814	16585	418159
3815	16589	418150
3816	16593	418142
3817	16598	418142
3818	16602	418129
3819	16606	418121
3820	16611	418128
3821	16615	418124
3822	16619	418113
3823	16623	418103
3824	16628	418094
3825	16632	418095
3826	16636	418078
3827	16640	418070
3828	16645	418064
3829	16649	418057
3830	16653	418042
3831	16657	418029
3832	16661	418019
3833	16665	418008
3834	16669	417996
3835	16673	417978
3836	16678	417986
3837	16682	417979
3838	16686	417961
3839	16689	417944
3840	16694	417940
3841	16698	417927
3842	16702	417917
3843	16706	417899
3844	16710	417896
3845	16714	417887
3846	16719	417881
3847	16723	417869
3848	16728	417878
3849	16732	417876
3850	16736	417861
3851	16740	417848
3852	16744	417835
3853	16748	417816
3854	16751	417796
3855	16755	417776
3856	16760	417777
3857	16764	417768
3858	16768	417753
3859	16772	417743
3860	16776	417743
3861	16781	417737
3862	16785	417728
3863	16789	417722
3864	16793	417716
3865	16797	417703
3866	16801	417694
3867	16806	417693
3868	16810	417682
3869	16814	417667
3870	16818	417651
3871	16822	417641
3872	16826	417639
3873	16830	417627
3874	16835	417616
3875	16840	417628
3876	16845	417661
3877	16850	417676
3878	16855	417687
3879	16860	417695
3880	16865	417697
3881	16870	417705
3882	16875	417724
3883	16880	417727
3884	16884	417731
3885	16890	417755
3886	16894	417757
3887	16899	417758
3888	16904	417770
3889	16909	417783
3890	16914	417781
3891	16918	417785
3892	16923	417796
3893	16928	417796
3894	16933	417807
3895	16938	417836
3896	16944	417873
3897	16950	417893
3898	16955	417916
3899	16960	417917
3900	16964	417916
3901	16969	417929
3902	16974	417939
3903	16979	417947
3904	16985	417970
3905	16990	417982
3906	16994	417978
3907	16998	417976
3908	17003	417980
3909	17007	417973
3910	17011	417962
3911	17016	417964
3912	17021	417970
3913	17025	417958
3914	17029	417952
3915	17034	417955
3916	17038	417951
3917	17042	417946
3918	17046	417932
3919	17052	417950
3920	17056	417956
3921	17061	417947
3922	17065	417941
3923	17069	417936
3924	17073	417930
3925	17077	417918
3926	17082	417918
3927	17086	417901
3928	17090	417885
3929	17094	417870
3930	17098	417864
3931	17102	417857
3932	17106	417842
3933	17110	417823
3934	17114	417822
3935	17118	417807
3936	17122	417794
3937	17126	417783
3938	17131	417785
3939	17135	417774
3940	17139	417758
3941	17143	417748
3942	17147	417743
3943	17152	417756
3944	17156	417741
3945	17160	417726
3946	17165	417722
3947	17168	417708
3948	17173	417697
3949	17176	417677
3950	17181	417672
3951	17185	417659
3952	17189	417651
3953	17193	417647
3954	17198	417652
3955	17202	417644
3956	17207	417642
3957	17211	417648
3958	17216	417644
3959	17220	417630
3960	17223	417614
3961	17228	417614
3962	17232	417611
3963	17236	417600
3964	17240	417587
3965	17245	417586
3966	17249	417573
3967	17253	417567
3968	17257	417560
3969	17262	417551
3970	17266	417552
3971	17270	417541
3972	17274	417533
3973	17279	417531
3974	17283	417532
3975	17287	417516
3976	17292	417514
3977	17297	417519
3978	17301	417509
3979	17305	417497
3980	17309	417495
3981	17313	417485
3982	17317	417475
3983	17321	417462
3984	17326	417461
3985	17330	417447
3986	17334	417429
3987	17337	417410
3988	17341	417394
3989	17345	417378
3990	17349	417365
3991	17353	417353
3992	17357	417352
3993	17362	417356
3994	17366	417346
3995	17370	417329
3996	17374	417322
3997	17378	417308
3998	17382	417295
3999	17386	417287
4000	17391	417286
4001	17395	417280
4002	17399	417266
4003	17403	417242
4004	17407	417241
4005	17411	417228
4006	17415	417211
4007	17419	417191
4008	17423	417196
4009	17427	417181
4010	17431	417166
4011	17435	417150
4012	17439	417140
4013	17443	417128
4014	17447	417117
4015	17451	417108
4016	17456	417118
4017	17461	417112
4018	17465	417099
4019	17469	417091
4020	17474	417102
4021	17479	417109
4022	17483	417095
4023	17487	417096
4024	17491	417084
4025	17495	417067
4026	17499	417050
4027	17503	417040
4028	17507	417035
4029	17511	417021
4030	17515	417008
4031	17519	417000
4032	17523	416987
4033	17527	416971
4034	17531	416962
4035	17536	416955
4036	17540	416941
4037	17544	416929
4038	17547	416914
4039	17552	416912
4040	17556	416902
4041	17560	416889
4042	17564	416874
4043	17568	416867
4044	17573	416875
4045	17577	416862
4046	17581	416845
4047	17585	416840
4048	17589	416835
4049	17593	416824
4050	17597	416805
4051	17602	416803
4052	17605	416786
4053	17609	416775
4054	17614	416763
4055	17618	416755
4056	17622	416743
4057	17626	416729
4058	17630	416715
4059	17634	416710
4060	17638	416697
4061	17642	416681
4062	17645	416662
4063	17650	416655
4064	17654	416642
4065	17658	416626
4066	17661	416610
4067	17666	416608
4068	17670	416609
4069	17675	416602
4070	17679	416598
4071	17684	416613
4072	17689	416610
4073	17693	416603
4074	17697	416591
4075	17701	416588
4076	17705	416578
4077	17709	416563
4078	17713	416554
4079	17718	416547
4080	17721	416532
4081	17726	416525
4082	17730	416515
4083	17734	416503
4084	17738	416488
4085	17742	416477
4086	17746	416470
4087	17750	416467
4088	17754	416458
4089	17759	416450
4090	17763	416454
4091	17768	416445
4092	17772	416442
4093	17776	416431
4094	17780	416428
4095	17785	416430
4096	17790	416450
4097	17794	416440
4098	17799	416432
4099	17803	416422
4100	17807	416414
4101	17811	416413
4102	17817	416429
4103	17822	416439
4104	17826	416439
4105	17831	416446
4106	17835	416444
4107	17840	416438
4108	17845	416454
4109	17850	416463
4110	17854	416460
4111	17859	416459
4112	17863	416464
4113	17868	416465
4114	17872	416461
4115	17877	416460
4116	17882	416471
4117	17886	416462
4118	17890	416454
4119	17895	416457
4120	17899	416452
4121	17903	416442
4122	17907	416433
4123	17912	416433
4124	17916	416422
4125	17920	416406
4126	17924	416403
4127	17928	416395
4128	17932	416383
4129	17936	416372
4130	17941	416362
4131	17945	416359
4132	17949	416350
4133	17953	416337
4134	17958	416341
4135	17962	416330
4136	17966	416316
4137	17970	416303
4138	17974	416301
4139	17978	416292
4140	17982	416283
4141	17986	416267
4142	17990	416257
4143	17995	416255
4144	17999	416252
4145	18003	416240
4146	18007	416233
4147	18011	416215
4148	18015	416199
4149	18019	416188
4150	18023	416176
4151	18027	416165
4152	18031	416156
4153	18035	416147
4154	18040	416152
4155	18045	416148
4156	18049	416141
4157	18053	416136
4158	18058	416151
4159	18063	416155
4160	18067	416144
4161	18071	416138
4162	18076	416136
4163	18080	416131
4164	18084	416118
4165	18088	416115
4166	18093	416115
4167	18097	416109
4168	18101	416094
4169	18106	416094
4170	18110	416084
4171	18114	416067
4172	18118	416059
4173	18122	416060
4174	18126	416049
4175	18130	416034
4176	18134	416025
4177	18139	416018
4178	18142	416003
4179	18146	415989
4180	18150	415975
4181	18155	415969
4182	18159	415958
4183	18163	415947
4184	18167	415933
4185	18171	415931
4186	18175	415919
4187	18179	415904
4188	18183	415888
4189	18187	415885
4190	18191	415878
4191	18195	415861
4192	18199	415853
4193	18204	415852
4194	18208	415836
4195	18212	415822
4196	18216	415814
4197	18220	415809
4198	18224	415800
4199	18228	415789
4200	18233	415785
4201	18237	415777
4202	18241	415764
4203	18245	415750
4204	18249	415735
4205	18253	415729
4206	18257	415723
4207	18261	415705
4208	18265	415703
4209	18269	415695
4210	18273	415679
4211	18278	415674
4212	18282	415662
4213	18286	415661
4214	18290	415650
4215	18294	415641
4216	18298	415634
4217	18303	415636
4218	18307	415627
4219	18311	415614
4220	18316	415611
4221	18320	415604
4222	18324	415590
4223	18328	415578
4224	18332	415580
4225	18337	415573
4226	18341	415564
4227	18345	415552
4228	18350	415559
4229	18354	415547
4230	18357	415530
4231	18361	415520
4232	18366	415524
4233	18370	415508
4234	18374	415493
4235	18378	415486
4236	18383	415493
4237	18387	415482
4238	18391	415467
4239	18395	415456
4240	18400	415463
4241	18404	415460
4242	18408	415444
4243	18412	415433
4244	18416	415416
4245	18420	415405
4246	18424	415391
4247	18428	415383
4248	18432	415379
4249	18436	415369
4250	18440	415357
4251	18444	415345
4252	18448	415337
4253	18452	415326
4254	18457	415318
4255	18461	415313
4256	18465	415309
4257	18469	415298
4258	18473	415288
4259	18478	415282
4260	18482	415274
4261	18486	415261
4262	18490	415250
4263	18494	415242
4264	18499	415249
4265	18503	415242
4266	18507	415228
4267	18511	415220
4268	18515	415209
4269	18519	415196
4270	18523	415188
4271	18528	415182
4272	18532	415173
4273	18536	415158
4274	18540	415150
4275	18544	415146
4276	18548	415133
4277	18552	415127
4278	18556	415118
4279	18561	415120
4280	18565	415112
4281	18569	415098
4282	18573	415080
4283	18577	415079
4284	18581	415068
4285	18585	415054
4286	18590	415047
4287	18594	415050
4288	18598	415040
4289	18602	415027
4290	18606	415018
4291	18611	415017
4292	18615	415012
4293	18619	415003
4294	18623	414990
4295	18628	414993
4296	18632	414981
4297	18636	414968
4298	18640	414961
4299	18644	414948
4300	18648	414942
4301	18652	414934
4302	18657	414928
4303	18661	414920
4304	18665	414902
4305	18669	414894
4306	18673	414889
4307	18677	414885
4308	18682	414876
4309	18685	414863
4310	18690	414868
4311	18694	414862
4312	18699	414856
4313	18703	414853
4314	18708	414854
4315	18713	414859
4316	18717	414851
4317	18721	414848
4318	18725	414838
4319	18729	414829
4320	18733	414814
4321	18738	414812
4322	18742	414807
4323	18746	414798
4324	18750	414787
4325	18754	414784
4326	18758	414774
4327	18762	414757
4328	18767	414757
4329	18771	414756
4330	18775	414749
4331	18780	414741
4332	18784	414735
4333	18789	414753
4334	18794	414763
4335	18799	414769
4336	18804	414783
4337	18809	414783
4338	18813	414780
4339	18818	414781
4340	18823	414808
4341	18829	414823
4342	18833	414816
4343	18838	414824
4344	18842	414814
4345	18846	414807
4346	18850	414801
4347	18855	414805
4348	18859	414798
4349	18864	414799
4350	18869	414809
4351	18873	414805
4352	18877	414795
4353	18881	414778
4354	18886	414784
4355	18890	414785
4356	18895	414778
4357	18899	414768
4358	18903	414754
4359	18907	414746
4360	18911	414732
4361	18915	414719
4362	18919	414719
4363	18923	414714
4364	18927	414697
4365	18931	414684
4366	18935	414679
4367	18939	414663
4368	18943	414650
4369	18947	414643
4370	18952	414636
4371	18955	414621
4372	18959	414607
4373	18964	414604
4374	18969	414611
4375	18973	414609
4376	18977	414606
4377	18982	414606
4378	18986	414599
4379	18991	414596
4380	18995	414585
4381	18999	414584
4382	19003	414566
4383	19007	414553
4384	19011	414540
4385	19016	414552
4386	19020	414546
4387	19024	414543
4388	19029	414548
4389	19035	414577
4390	19040	414595
4391	19045	414602
4392	19051	414622
4393	19056	414630
4394	19061	414645
4395	19066	414657
4396	19070	414652
4397	19075	414650
4398	19080	414662
4399	19084	414664
4400	19089	414659
4401	19094	414671
4402	19098	414669
4403	19103	414666
4404	19107	414664
4405	19112	414665
4406	19116	414668
4407	19121	414660
4408	19125	414657
4409	19130	414664
4410	19135	414672
4411	19139	414667
4412	19144	414670
4413	19149	414678
4414	19153	414683
4415	19158	414690
4416	19163	414703
4417	19168	414699
4418	19172	414694
4419	19177	414708
4420	19182	414712
4421	19186	414709
4422	19191	414711
4423	19196	414715
4424	19200	414718
4425	19205	414711
4426	19210	414719
4427	19214	414713
4428	19218	414701
4429	19222	414692
4430	19227	414706
4431	19232	414705
4432	19236	414691
4433	19240	414696
4434	19245	414702
4435	19249	414695
4436	19253	414686
4437	19258	414687
4438	19262	414678
4439	19266	414673
4440	19271	414668
4441	19275	414671
4442	19279	414655
4443	19283	414645
4444	19288	414638
4445	19292	414629
4446	19296	414619
4447	19300	414606
4448	19304	414596
4449	19323	414902
4450	19326	414889
4451	19330	414869
4452	19334	414851
4453	19337	414833
4454	19342	414835
4455	19346	414823
4456	19350	414811
4457	19354	414807
4458	19359	414800
4459	19363	414790
4460	19367	414777
4461	19372	414784
4462	19376	414774
4463	19380	414765
4464	19384	414756
4465	19388	414753
4466	19392	414736
4467	19396	414723
4468	19400	414709
4469	19405	414711
4470	19409	414705
4471	19413	414690
4472	19417	414686
4473	19421	414679
4474	19425	414667
4475	19429	414655
4476	19433	414647
4477	19438	414654
4478	19443	414652
4479	19447	414647
4480	19452	414650
4481	19456	414643
4482	19460	414637
4483	19464	414631
4484	19469	414630
4485	19473	414625
4486	19477	414618
4487	19481	414599
4488	19485	414589
4489	19489	414579
4490	19493	414562
4491	19497	414547
4492	19502	414559
4493	19506	414559
4494	19511	414550
4495	19515	414544
4496	19520	414551
4497	19524	414543
4498	19528	414533
4499	19532	414529
4500	19536	414521
4501	19540	414507
4502	19544	414497
4503	19549	414496
4504	19553	414490
4505	19558	414487
4506	19562	414475
4507	19566	414470
4508	19570	414462
4509	19574	414452
4510	19578	414443
4511	19582	414433
4512	19586	414418
4513	19590	414404
4514	19594	414393
4515	19598	414387
4516	19602	414378
4517	19606	414363
4518	19610	414352
4519	19615	414355
4520	19619	414347
4521	19623	414338
4522	19627	414326
4523	19632	414324
4524	19635	414306
4525	19639	414294
4526	19644	414287
4527	19648	414283
4528	19652	414280
4529	19656	414265
4530	19660	414256
4531	19665	414256
4532	19669	414247
4533	19673	414234
4534	19676	414214
4535	19681	414211
4536	19685	414201
4537	19689	414187
4538	19693	414180
4539	19697	414176
4540	19701	414161
4541	19705	414146
4542	19709	414135
4543	19713	414131
4544	19717	414116
4545	19721	414101
4546	19725	414097
4547	19730	414097
4548	19734	414085
4549	19738	414072
4550	19742	414062
4551	19746	414055
4552	19751	414056
4553	19755	414046
4554	19759	414037
4555	19764	414052
4556	19769	414049
4557	19773	414055
4558	19778	414062
4559	19783	414055
4560	19787	414051
4561	19792	414058
4562	19797	414066
4563	19801	414069
4564	19806	414064
4565	19810	414068
4566	19815	414067
4567	19819	414064
4568	19824	414059
4569	19828	414063
4570	19833	414064
4571	19837	414056
4572	19842	414060
4573	19846	414055
4574	19850	414043
4575	19854	414034
4576	19859	414028
4577	19863	414033
4578	19867	414025
4579	19872	414014
4580	19876	414010
4581	19880	413998
4582	19884	413985
4583	19888	413977
4584	19892	413978
4585	19896	413966
4586	19900	413954
4587	19904	413939
4588	19909	413943
4589	19913	413930
4590	19917	413914
4591	19921	413908
4592	19925	413901
4593	19929	413892
4594	19933	413881
4595	19937	413867
4596	19941	413859
4597	19945	413846
4598	19949	413829
4599	19953	413817
4600	19957	413816
4601	19962	413815
4602	19966	413808
4603	19970	413795
4604	19974	413788
4605	19978	413776
4606	19982	413762
4607	19986	413754
4608	19991	413748
4609	19995	413737
4610	19999	413728
4611	20003	413728
4612	20007	413721
4613	20012	413711
4614	20016	413701
4615	20020	413700
4616	20024	413696
4617	20028	413680
4618	20032	413665
4619	20037	413667
4620	20041	413667
4621	20045	413660
4622	20049	413646
4623	20054	413651
4624	20058	413642
4625	20062	413635
4626	20066	413620
4627	20071	413625
4628	20076	413627
4629	20080	413614
4630	20084	413603
4631	20088	413603
4632	20093	413605
4633	20097	413602
4634	20102	413606
4635	20106	413593
4636	20110	413579
4637	20114	413570
4638	20118	413565
4639	20122	413552
4640	20126	413541
4641	20130	413530
4642	20134	413520
4643	20138	413512
4644	20142	413496
4645	20146	413482
4646	20150	413474
4647	20154	413469
4648	20158	413452
4649	20162	413449
4650	20167	413448
4651	20172	413448
4652	20175	413435
4653	20179	413421
4654	20184	413420
4655	20188	413414
4656	20192	413404
4657	20196	413395
4658	20201	413393
4659	20205	413383
4660	20209	413372
4661	20213	413362
4662	20218	413367
4663	20222	413359
4664	20226	413346
4665	20230	413332
4666	20234	413330
4667	20238	413316
4668	20242	413309
4669	20247	413313
4670	20251	413305
4671	20255	413295
4672	20259	413286
4673	20264	413287
4674	20268	413274
4675	20272	413267
4676	20276	413252
4677	20280	413244
4678	20284	413243
